Name,Latitude,Longitude
Rode 50.74645 4.35754
Schilde 51.24107 4.58336
Nicolas 50.62837 5.53243
Riemst 50.80995 5.60131
Ranst 51.18983 4.56533
Quaregnon 50.44067 3.8653
Putte 51.05337 4.63263
Peruwelz 50.50819 3.59373
Peer 51.1303 5.45952
Nijlen 51.16096 4.67008
Neerpelt 51.22807 5.4427
Mouscron 50.74497 3.20639
Mariemont 50.45502 4.24519
Manage 50.50312 4.23589
Lille 51.24197 4.82313
Lede 50.96626 3.98594
Lebbeke 51.00464 4.13457
Lanaken 50.89318 5.6468
Kasterlee 51.24118 4.96651
Kalmthout 51.38442 4.47556
Herzele 50.88681 3.89014
Haaltert 50.90634 4.00093
Genk 50.965 5.50082
Frameries 50.40578 3.89603
Fleurus 50.48351 4.55006
Essen 51.46791 4.46901
Edegem 51.15662 4.44504
Duffel 51.09554 4.50903
Diksmuide 51.03248 2.86384
Denderleeuw 50.88506 4.07601
Courcelles 50.46379 4.3747
Colfontaine 50.4141 3.85569
Chatelet 50.40338 4.52826
Boussu 50.43417 3.7944
Boom 51.09242 4.3717
Binche 50.41155 4.16469
Beerse 51.31927 4.85304
Ath 50.62937 3.77801
Aalst 50.93604 4.0355
Zorgo 12.24922 -0.61527
Yako 12.9591 -2.26075
Tougan 13.0725 -3.0694
Reo 12.31963 -2.47094
Po 11.16972 -1.145
Nouna 12.72939 -3.86305
Manga 11.66361 -1.07306
Leo 11.10033 -2.10654
Koupela 12.17864 -0.35103
Kongoussi 13.32583 -1.53472
Kombissiri 12.06095 -1.33355
Kokologo 12.18972 -1.88556
Hounde 11.5 -3.51667
Gourcy 13.20776 -2.35893
Garango 11.8 -0.55056
Djibo 14.0994 -1.62554
Diapaga 12.07305 1.78838
Bousse 12.6576 -1.89288
Boulsa 12.66664 -0.57469
Orodara 10.94917 -4.93417
Yambol 42.48333 26.5
Smolyan 41.58528 24.69194
Shumen 43.27064 26.92286
Sevlievo 43.02583 25.11361
Samokov 42.337 23.5528
Peshtera 42.03333 24.3
Panagyurishte 42.5 24.18333
Kyustendil 42.28389 22.69111
Harmanli 41.93333 25.9
Kazanlak 42.61667 25.4
Chirpan 42.2 25.33333
Botevgrad 42.9 23.78333
Aytos 42.7 27.25
Asenovgrad 42.01667 24.86667
Sitrah 26.15472 50.62056
Muramvya -3.2682 29.6079
Gitega -3.4264 29.9308
Kayanza -2.9221 29.6293
Muyinga -2.8451 30.3414
Tchaourou 8.88649 2.59753
Tanguieta 10.62118 1.26651
Save 8.03424 2.4866
Savalou 7.92807 1.97558
Sakete 6.73618 2.65866
Pobe 6.98008 2.6649
Nikki 9.94009 3.21075
Natitingou 10.30416 1.37962
Malanville 11.86819 3.38327
Lokossa 6.63869 1.71674
Ketou 7.36332 2.59978
Djougou 9.70853 1.66598
Cove 7.22097 2.34017
Come 6.40764 1.88198
Bohicon 7.17826 2.0667
Bembereke 10.22827 2.66335
Banikoara 11.29845 2.43856
Aplahoue 6.93333 1.68333
Allada 6.66547 2.15138
Tutong 4.8 114.65
Yacuiba -22.01643 -63.67753
Viseu -1.19667 -46.14
Conde -7.25972 -34.9075
Viana -3.22028 -45.00361
Tuntum -5.25806 -44.64889
Tucurui -3.76585 -49.67923
Trairi -3.27778 -39.26889
Toritama -8.00667 -36.05667
Timon -5.09417 -42.83667
Timbauba -7.50528 -35.31833
Tiangua -3.73222 -40.99167
Sousa -6.75917 -38.22806
Soure -0.71667 -48.52333
Solanea -6.755 -35.54
Sirinhaem -8.59083 -35.11611
Salinopolis -0.61361 -47.35611
Salgueiro -8.07417 -39.11917
Piripiri -4.27333 -41.77694
Pinheiro -2.52139 -45.0825
Pilar -9.59722 -35.95667
Jatoba -9.18306 -38.26889
Paulista -7.94083 -34.87306
Parintins -2.62833 -56.73583
Paraipaba -3.43944 -39.14833
Pacajus -4.1725 -38.46056
Ouricuri -7.8825 -40.08167
Oros -6.24444 -38.91361
Oriximina -1.76556 -55.86611
Abidos -1.9175 -55.51806
Natal -5.795 -35.20944
Mari -7.06 -35.31944
Maragogi -9.01222 -35.2225
Macaiba -5.85833 -35.35389
Lajedo -8.66361 -36.32
Jaguaruana -4.83389 -37.78111
Itacoatiara -3.14306 -58.44417
Itaporanga -7.30444 -38.15028
Itapissuma -7.77639 -34.89222
Itapipoca -3.49444 -39.57861
Itaituba -4.27611 -55.98361
Itabaiana -7.32861 -35.3325
Ipubi -7.65194 -40.14889
Ipojuca -8.39889 -35.06389
Iguatu -6.35944 -39.29861
Guaiuba -4.03972 -38.63722
Gravata -8.20111 -35.56472
Grajau -5.81944 -46.13861
Garanhuns -8.88202 -36.50216
Gameleira -8.58444 -35.38667
Eusebio -3.89 -38.45056
Cururupu -1.82833 -44.86833
Cupira -8.61667 -35.95
Coroata -4.13 -44.12417
Condado -7.58583 -35.10583
Colinas -6.02583 -44.24917
Codo -4.45528 -43.88556
Caucaia -3.73611 -38.65306
Caruaru -8.28333 -35.97611
Carpina -7.85083 -35.25472
Camocim -2.90222 -40.84111
Cajueiro -9.71667 -36.45
Breves -1.68222 -50.48028
Bezerros -8.23333 -35.79694
Beberibe -4.17972 -38.13056
Barreirinhas -2.75556 -42.82591
Bacabal -4.29167 -44.79167
Arari -3.45361 -44.78
Arapiraca -9.7525 -36.66111
Amaraji -8.38306 -35.4525
Almeirim -1.52333 -52.58167
Alenquer -1.94167 -54.73833
Acu -5.57667 -36.90861
Acarau -2.88556 -40.12
Abaetetuba -1.71806 -48.8825
Votuporanga -20.42278 -49.97278
Votorantim -23.54667 -47.43778
Vitoria -20.31944 -40.33778
Viradouro -20.87306 -48.29694
Vinhedo -23.02972 -46.97528
Videira -27.00833 -51.15167
Viana -20.39028 -40.49611
Valenca -13.37028 -39.07306
Vacaria -28.51222 -50.93389
Uruacu -14.52472 -49.14083
Una -15.29333 -39.07528
Umuarama -23.76639 -53.325
Ubaitaba -14.3125 -39.32333
Tupancireta -29.08056 -53.83583
Tupaciguara -18.59222 -48.705
Tramandai -29.98472 -50.13361
Toledo -24.71361 -53.74306
Tijucas -27.24139 -48.63361
Taquarituba -23.53306 -49.24444
Taquari -29.79972 -51.86444
Tanabi -20.62639 -49.64917
Tambau -21.705 -47.27444
Taiobeiras -15.80778 -42.23306
Serra -20.12861 -40.30778
Sapucaia -29.83333 -51.15
Sapiranga -29.63806 -51.00694
Rondonopolis -16.47083 -54.63556
Rolandia -23.30972 -51.36917
Prado -17.34111 -39.22083
Porangatu -13.44083 -49.14861
Pocone -16.25667 -56.62278
Piui -20.46528 -45.95806
Pitangui -19.68278 -44.89028
Piraquara -25.44227 -49.06795
Pirajui -21.99861 -49.45722
Pirai -22.62917 -43.89806
Pinheiral -22.51278 -44.00056
Pindobacu -10.74167 -40.36083
Penapolis -21.41972 -50.0775
Pedreira -22.74194 -46.90139
Paraty -23.21778 -44.71306
Paraguacu -21.54722 -45.7375
Paracambi -22.60829 -43.7084
Panambi -28.2925 -53.50167
Paicandu -23.4575 -52.04861
Osasco -23.5325 -46.79167
Olimpia -20.73722 -48.91472
Neropolis -16.40639 -49.21861
Navegantes -26.89889 -48.65417
Nanuque -17.83917 -40.35389
Mococa -21.46778 -47.00472
Miracema -21.41222 -42.19667
Matozinhos -19.55778 -44.08139
Matao -21.60333 -48.36583
Maragogipe -12.77778 -38.91944
Mandaguari -23.5475 -51.67083
Mairipora -23.31861 -46.58667
Mairinque -23.54583 -47.18333
Macatuba -22.50222 -48.71139
Luziania -16.2525 -47.95028
Lucas -16.33333 -55.93333
Loanda -22.92306 -53.13722
Linhares -19.39111 -40.07222
Leopoldina -21.53194 -42.64306
Laranjeiras -10.80639 -37.17
Lajinha -20.15139 -41.62278
Jeremoabo -10.075 -38.48083
Jatai -17.87939 -51.72166
Januaria -15.48866 -44.35988
Jales -20.26889 -50.54583
Jaguariuna -22.70556 -46.98583
Jaguariaiva -24.24423 -49.70932
Jaguarari -10.26389 -40.19583
Jacarezinho -23.16056 -49.96944
Itubera -13.73538 -39.14785
Itororo -15.11694 -40.07028
Itarare -24.1125 -49.33167
Itaqui -29.12528 -56.55306
Itaquaquecetuba -23.48611 -46.34833
Itapuranga -15.56222 -49.94861
Itapevi -23.54889 -46.93417
Itapeva -23.98222 -48.87556
Itapetinga -15.24889 -40.24778
Itapema -27.09028 -48.61139
Itaocara -21.66917 -42.07611
Itamarandiba -17.85722 -42.85889
Itajuipe -14.67806 -39.375
Itai -23.41778 -49.09056
Itaberai -16.02028 -49.81028
Itabaianinha -11.27389 -37.79
Irati -25.46722 -50.65111
Iracemapolis -22.58056 -47.51861
Ipora -16.44194 -51.11778
Ipira -12.15833 -39.73722
Ipameri -17.72194 -48.15972
Indaial -26.89778 -49.23167
Icara -28.71333 -49.3
Ibiuna -23.65639 -47.2225
Ibirite -20.02194 -44.05889
Ibirataia -14.06694 -39.64056
Ibirama -27.05694 -49.51778
Ibicarai -14.865 -39.5875
Ibate -21.95472 -47.99667
Herval -32.02361 -53.39556
Gurupi -11.72917 -49.06861
Guarulhos -23.46278 -46.53333
Guaratingueta -22.81639 -45.1925
Guarapari -20.65367 -40.50204
Guaranesia -21.29917 -46.8025
Guaramirim -26.47306 -49.00278
Guapore -28.84556 -51.89028
Guapimirim -22.53722 -42.98194
Guaira -20.31833 -48.31056
Goiatuba -18.0125 -49.35472
Goias -15.93444 -50.14028
Frutal -20.02472 -48.94056
Forquilhinha -28.7475 -49.47222
Espinosa -14.92611 -42.81917
Diamantina -18.24692 -43.60345
Diadema -23.68611 -46.62278
Curitibanos -27.28278 -50.58444
Coxim -18.50667 -54.76
Cotia -23.60389 -46.91917
Coruripe -10.12556 -36.17556
Corumba -19.00917 -57.65333
Corinto -18.38083 -44.45639
Cordeiropolis -22.48194 -47.45667
Concordia -27.23417 -52.02778
Colatina -19.53944 -40.63056
Coaraci -14.64083 -39.55111
Cianorte -23.66333 -52.605
Charqueadas -29.95472 -51.62528
Catanduva -21.13778 -48.97278
Castro -24.78927 -50.01225
Cassilandia -19.11333 -51.73417
Carazinho -28.28389 -52.78639
Carandai -20.95361 -43.80639
Caraguatatuba -23.62028 -45.41306
Capivari -22.995 -47.50778
Capela -10.50333 -37.05278
Cangucu -31.395 -52.67556
Canela -29.35622 -50.81357
Canavieiras -15.675 -38.94722
Cambui -22.61222 -46.0575
Camanducaia -22.75528 -46.14472
Caete -19.88 -43.66972
Cachoeirinha -29.95111 -51.09389
Cabreuva -23.3075 -47.13278
Butia -30.11972 -51.96222
Buritis -15.61778 -46.42333
Buerarema -14.95944 -39.29972
Brodosqui -20.99139 -47.65861
Bocaiuva -17.10778 -43.815
Biguacu -27.49417 -48.65556
Bebedouro -20.94944 -48.47917
Batatais -20.89111 -47.585
Barreiras -12.15278 -44.99
Bariri -22.07444 -48.74028
Barbacena -21.22583 -43.77361
Bambui -20.00639 -45.97694
Astorga -23.2325 -51.66556
Aruja -23.39611 -46.32083
Araucaria -25.59306 -49.41028
Ararangua -28.93575 -49.49538
Aracuai -16.84972 -42.07028
Araci -11.33333 -38.96667
Aquidauana -20.47111 -55.78722
Apucarana -23.55083 -51.46083
Apiai -24.50944 -48.8425
Alegrete -29.78306 -55.79194
Aguai -22.05944 -46.97861
Abaete -19.16 -45.44583
Guaiba -30.11389 -51.325
Palmas -10.16745 -48.32766
Tefe -3.36841 -64.72054
Tabatinga -4.23116 -69.93858
Manacapuru -3.29972 -60.62056
Carauari -4.88278 -66.89583
Ariquemes -9.91333 -63.04083
Aripuana -9.16667 -60.63333
Vilhena -12.74056 -60.14583
Jaru -10.43889 -62.46639
Cacoal -11.43861 -61.44722
Sinop -11.86417 -55.5025
Lucaya 26.53333 -78.66667
Tsirang 27.0219 90.12291
Tonota -21.44236 27.46153
Thamaga -24.67014 25.53975
Ramotswa -24.87158 25.86989
Mosopa -24.7718 25.42156
Mogoditshane -24.62694 25.86556
Letlhakane -21.41494 25.59263
Zhlobin 52.8926 30.024
Vilyeyka 54.4914 26.9111
Svyetlahorsk 52.6329 29.7389
 54.4798 26.3957
Shchuchyn 53.6014 24.7465
Rechytsa 52.3617 30.3916
Pruzhany 52.556 24.4573
Asipovichy 53.3011 28.6386
Maladzyechna 54.3167 26.854
Mahilyow 53.9168 30.3449
 54.8814 28.699
Luninyets 52.2472 26.8047
Krychaw 53.7125 31.717
Kalodzishchy 53.944 27.7823
Kalinkavichy 52.1323 29.3257
Hlybokaye 55.1384 27.6905
Dobrush 52.4089 31.3237
Babruysk 53.1384 29.2214
Malinovka 53.8579 27.4374
Chilliwack 49.16638 -121.95257
Cochrane 51.18341 -114.46871
Dartmouth 44.67134 -63.57719
Miramichi 47.02895 -65.50186
Pembroke 45.81681 -77.11616
Petawawa 45.89452 -77.28007
Shawinigan 46.56675 -72.74913
Thorold 43.11682 -79.19958
Halifax 44.64533 -63.57239
Rimouski 48.44879 -68.52396
Georges 46.11353 -70.66526
Mines 46.09371 -71.30539
Jonquiere 48.41648 -71.24884
Willowdale 43.76672 -79.39909
Yangambi 0.76755 24.43973
Watsa 3.03716 29.53551
Wamba 2.14838 27.99466
Uvira -3.39534 29.13779
Sake -1.57386 29.04339
Ditu -7.00906 23.45278
Mweka -4.85187 21.5595
Lusambo -4.97503 23.44391
Luebo -5.35218 21.42192
Lubao -5.38771 25.74885
Lodja -3.52105 23.6005
Lisala 2.15127 21.51672
Kongolo -5.38532 27.00029
Kamina -8.73508 24.99798
Kabinda -6.13791 24.48179
Kabalo -6.05255 26.9143
Isiro 2.77391 27.61603
Ilebo -4.33111 20.58638
Gbadolite 4.279 21.00284
Gandajika -6.74504 23.95328
Demba -5.49573 22.26962
Butembo 0.14164 29.29117
Buta 2.78582 24.72997
Businga 3.33863 20.88577
Bumba 2.18771 22.46827
Bukavu -2.49077 28.84281
Bukama -9.20443 25.85475
Bondo 3.81461 23.68665
Boende -0.28163 20.88053
Beni 0.49113 29.47306
Basoko 1.23909 23.61598
Kolwezi -10.71484 25.46674
Kipushi -11.76097 27.25135
Kambove -10.87352 26.59746
Tshela -4.99707 12.9484
Nioki -2.72037 17.69001
Ngungu -5.25837 14.85838
Mangai -4.02328 19.53385
Libenge 3.65332 18.63566
Lunda -6.47833 16.81735
Kasangulu -4.5833 15.16554
Inongo -1.9275 18.2881
Gemena 3.25651 19.77234
Bulungu -4.54437 18.60364
Bolobo -2.158 16.23249
Mobaye 4.31902 21.17861
Ippy 6.26793 21.22468
